Date,Day,Time,Junction_N,Speed_N,Northbound_from,Northbound_to,Information_N,Junction_S,Speed_S,Southbound_from,Southbound_to,Information_S
17-02-2023,Friday,10:00:00,J33-J34,50,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,54,Sheffield/Rotherham,SheffieldAirport/Rotherham,
17-02-2023,Friday,10:00:00,J32-J33,57,Doncaster,SheffieldAirport/Rotherham,,J33-J32,63,SheffieldAirport/Rotherham,Doncaster,
17-02-2023,Friday,10:00:00,J31-J32,65,Sheffield,Doncaster,,J32-J31,64,Doncaster,Sheffield,
17-02-2023,Friday,10:00:00,J30-J31,69,Sheffield,Sheffield,,J31-J30,64,Sheffield,Sheffield,
17-02-2023,Friday,10:00:00,J29A-J30,59,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,67,Sheffield,Chesterfield(E)/Bolsover,
17-02-2023,Friday,10:00:00,J29-J29A,66,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,67,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
17-02-2023,Friday,10:00:00,J28-J29,65,Mansfield,Chesterfield/Mansfield,,J29-J28,63,Chesterfield/Mansfield,Mansfield,
17-02-2023,Friday,10:00:00,J27-J28,65,Mansfield,Mansfield,,J28-J27,60,Mansfield,Mansfield,
17-02-2023,Friday,10:00:00,J26-J27,68,Nottingham,Mansfield,,J27-J26,62,Mansfield,Nottingham,
17-02-2023,Friday,10:00:00,J25-J26,67,Nottingham/Derby,Nottingham,,J26-J25,66,Nottingham,Nottingham/Derby,
17-02-2023,Friday,10:00:00,J24A-J25,67,Derby,Nottingham/Derby,,J25-J24A,66,Nottingham/Derby,Derby,
17-02-2023,Friday,10:00:00,J24-J24A,68,Derby,Derby,,J24A-J24,66,Derby,Derby,
17-02-2023,Friday,10:00:00,J23A-J24,65,Nottingham/EastMidsAirport,Derby,,J24-J23A,64,Derby,Nottingham/EastMidsAirport,
17-02-2023,Friday,10:00:00,J23-J23A,69,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,65,Nottingham/EastMidsAirport,Loughborough,
17-02-2023,Friday,10:00:00,J22-J23,70,Coalville/Leicester,Loughborough,,J23-J22,66,Loughborough,Coalville/Leicester,
17-02-2023,Friday,10:00:00,J21A-J22,66,Leicester,Coalville/Leicester,,J22-J21A,65,Coalville/Leicester,Leicester,
17-02-2023,Friday,10:00:00,J21-J21A,61,Leicester,Leicester,,J21A-J21,62,Leicester,Leicester,
17-02-2023,Friday,10:00:00,J20-J21,66,Lutterworth/Rugby,Leicester,,J21-J20,70,Leicester,Lutterworth/Rugby,
17-02-2023,Friday,10:00:00,J19-J20,64,Birmingham,Lutterworth/Rugby,,J20-J19,66,Lutterworth/Rugby,Birmingham,
17-02-2023,Friday,10:00:00,J18-J19,63,Rugby,Birmingham,,J19-J18,70,Birmingham,Rugby,
17-02-2023,Friday,10:00:00,J17-J18,63,Coventry,Rugby,,J18-J17,68,Rugby,Coventry,
17-02-2023,Friday,10:00:00,J16-J17,64,Northampton,Coventry,Unconfirmed Roadwork,J17-J16,62,Coventry,Northampton,
17-02-2023,Friday,10:00:00,J15A-J16,59,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,60,Northampton,Northampton,
17-02-2023,Friday,10:00:00,J15-J15A,58,Northampton,Northampton,,J15A-J15,57,Northampton,Northampton,
17-02-2023,Friday,10:00:00,J14-J15,61,MiltonKeynes,Northampton,,J15-J14,63,Northampton,MiltonKeynes,
17-02-2023,Friday,10:00:00,J13-J14,62,MiltonKeynes,MiltonKeynes,,J14-J13,67,MiltonKeynes,MiltonKeynes,
17-02-2023,Friday,10:00:00,J12-J13,57,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,63,MiltonKeynes,Flitwick,Unconfirmed Roadwork
17-02-2023,Friday,10:00:00,J11A-J12,59,Dunstable,Flitwick,,J12-J11A,59,Flitwick,Dunstable,
17-02-2023,Friday,10:00:00,J11-J11A,57,Luton,Dunstable,,J11A-J11,56,Dunstable,Luton,
17-02-2023,Friday,10:00:00,J10-J11,59,LutonAirport,Luton,,J11-J10,57,Luton,LutonAirport,
17-02-2023,Friday,10:00:00,J9-J10,66,Dunstable,LutonAirport,,J10-J9,63,LutonAirport,Dunstable,
17-02-2023,Friday,10:00:00,J8-J9,66,HemelHempstead,Dunstable,,J9-J8,60,Dunstable,HemelHempstead,
17-02-2023,Friday,10:00:00,J7-J8,58,LimitedAccess,HemelHempstead,,J8-J7,59,HemelHempstead,LimitedAccess,
17-02-2023,Friday,10:00:00,J6A-J7,62,LimitedAccess,LimitedAccess,,J7-J6A,58,LimitedAccess,LimitedAccess,
17-02-2023,Friday,10:00:00,J6-J6A,68,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
17-02-2023,Friday,10:00:00,J5-J6,67,Watford,StAlbans,,J6-J5,70,StAlbans,Watford,
17-02-2023,Friday,10:00:00,J4-J5,67,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,68,Watford,LimitedAccess,
17-02-2023,Friday,10:00:00,J2-J4,67,LimitedAccess,LimitedAccess,,J4-J2,68,LimitedAccess,LimitedAccess,
17-02-2023,Friday,10:00:00,J1-J2,62,BrentCross,LimitedAccess,,J2-J1,55,LimitedAccess,BrentCross,
17-02-2023,Friday,15:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,64,A1(M)Interchange,Garforth/A1(M)Interchange,
17-02-2023,Friday,15:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,66,Garforth/A1(M)Interchange,Leeds,
17-02-2023,Friday,15:00:00,J45-J46,66,LimitedAccess,Leeds,Unconfirmed Roadwork,J46-J45,64,Leeds,LimitedAccess,
17-02-2023,Friday,15:00:00,J43|44-J45,66,Leeds,LimitedAccess,,J45-J43|44,19,LimitedAccess,Leeds,
17-02-2023,Friday,15:00:00,J42-J43|44,56,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,42,Leeds,Manchester/Hull,Unconfirmed Roadwork
17-02-2023,Friday,15:00:00,J41-J42,55,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,63,Manchester/Hull,Wakefield,Unconfirmed Roadwork
17-02-2023,Friday,15:00:00,J40-J41,65,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,64,Wakefield,Dewsbury/Wakefield,Unconfirmed Roadwork
17-02-2023,Friday,15:00:00,J39-J40,65,Wakefield,Dewsbury/Wakefield,,J40-J39,65,Dewsbury/Wakefield,Wakefield,
17-02-2023,Friday,15:00:00,J38-J39,67,Huddersfield,Wakefield,,J39-J38,62,Wakefield,Huddersfield,
17-02-2023,Friday,15:00:00,J37-J38,67,Barnsley,Huddersfield,,J38-J37,67,Huddersfield,Barnsley,
17-02-2023,Friday,15:00:00,J36-J37,63,Barnsley,Barnsley,,J37-J36,63,Barnsley,Barnsley,
17-02-2023,Friday,15:00:00,J35A-J36,59,Chapeltown,Barnsley,,J36-J35A,65,Barnsley,Chapeltown,Unconfirmed Roadwork
17-02-2023,Friday,15:00:00,J35-J35A,65,Sheffield/Rotherham,Chapeltown,,J35A-J35,64,Chapeltown,Sheffield/Rotherham,Unconfirmed Roadwork
17-02-2023,Friday,15:00:00,J34-J35,62,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J35-J34,59,Sheffield/Rotherham,Sheffield/Rotherham,
17-02-2023,Friday,15:00:00,J33-J34,59,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,59,Sheffield/Rotherham,SheffieldAirport/Rotherham,
17-02-2023,Friday,15:00:00,J32-J33,60,Doncaster,SheffieldAirport/Rotherham,,J33-J32,63,SheffieldAirport/Rotherham,Doncaster,
17-02-2023,Friday,15:00:00,J31-J32,64,Sheffield,Doncaster,,J32-J31,64,Doncaster,Sheffield,
17-02-2023,Friday,15:00:00,J30-J31,67,Sheffield,Sheffield,,J31-J30,64,Sheffield,Sheffield,
17-02-2023,Friday,15:00:00,J29A-J30,59,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,67,Sheffield,Chesterfield(E)/Bolsover,
17-02-2023,Friday,15:00:00,J29-J29A,64,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,67,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
17-02-2023,Friday,15:00:00,J28-J29,53,Mansfield,Chesterfield/Mansfield,,J29-J28,69,Chesterfield/Mansfield,Mansfield,
17-02-2023,Friday,15:00:00,J27-J28,24,Mansfield,Mansfield,,J28-J27,64,Mansfield,Mansfield,
17-02-2023,Friday,15:00:00,J26-J27,26,Nottingham,Mansfield,,J27-J26,67,Mansfield,Nottingham,
17-02-2023,Friday,15:00:00,J25-J26,66,Nottingham/Derby,Nottingham,,J26-J25,67,Nottingham,Nottingham/Derby,
17-02-2023,Friday,15:00:00,J24A-J25,63,Derby,Nottingham/Derby,,J25-J24A,62,Nottingham/Derby,Derby,
17-02-2023,Friday,15:00:00,J24-J24A,65,Derby,Derby,,J24A-J24,61,Derby,Derby,
17-02-2023,Friday,15:00:00,J23A-J24,58,Nottingham/EastMidsAirport,Derby,,J24-J23A,66,Derby,Nottingham/EastMidsAirport,
17-02-2023,Friday,15:00:00,J23-J23A,62,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,66,Nottingham/EastMidsAirport,Loughborough,
17-02-2023,Friday,15:00:00,J22-J23,63,Coalville/Leicester,Loughborough,,J23-J22,65,Loughborough,Coalville/Leicester,
17-02-2023,Friday,15:00:00,J21A-J22,64,Leicester,Coalville/Leicester,,J22-J21A,68,Coalville/Leicester,Leicester,
17-02-2023,Friday,15:00:00,J21-J21A,56,Leicester,Leicester,,J21A-J21,65,Leicester,Leicester,
17-02-2023,Friday,15:00:00,J20-J21,65,Lutterworth/Rugby,Leicester,,J21-J20,67,Leicester,Lutterworth/Rugby,
17-02-2023,Friday,15:00:00,J19-J20,66,Birmingham,Lutterworth/Rugby,,J20-J19,69,Lutterworth/Rugby,Birmingham,
17-02-2023,Friday,15:00:00,J18-J19,62,Rugby,Birmingham,,J19-J18,63,Birmingham,Rugby,
17-02-2023,Friday,15:00:00,J17-J18,65,Coventry,Rugby,,J18-J17,62,Rugby,Coventry,
17-02-2023,Friday,15:00:00,J16-J17,63,Northampton,Coventry,Unconfirmed Roadwork,J17-J16,59,Coventry,Northampton,
17-02-2023,Friday,15:00:00,J15A-J16,58,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,55,Northampton,Northampton,
17-02-2023,Friday,15:00:00,J15-J15A,59,Northampton,Northampton,,J15A-J15,56,Northampton,Northampton,
17-02-2023,Friday,15:00:00,J14-J15,64,MiltonKeynes,Northampton,,J15-J14,63,Northampton,MiltonKeynes,
17-02-2023,Friday,15:00:00,J13-J14,64,MiltonKeynes,MiltonKeynes,,J14-J13,55,MiltonKeynes,MiltonKeynes,Incident
17-02-2023,Friday,15:00:00,J12-J13,44,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,56,MiltonKeynes,Flitwick,Unconfirmed Roadwork
17-02-2023,Friday,15:00:00,J11A-J12,38,Dunstable,Flitwick,,J12-J11A,57,Flitwick,Dunstable,
17-02-2023,Friday,15:00:00,J11-J11A,54,Luton,Dunstable,,J11A-J11,56,Dunstable,Luton,
17-02-2023,Friday,15:00:00,J10-J11,57,LutonAirport,Luton,,J11-J10,46,Luton,LutonAirport,Roadwork
17-02-2023,Friday,15:00:00,J9-J10,60,Dunstable,LutonAirport,,J10-J9,44,LutonAirport,Dunstable,
17-02-2023,Friday,15:00:00,J8-J9,59,HemelHempstead,Dunstable,,J9-J8,39,Dunstable,HemelHempstead,
17-02-2023,Friday,15:00:00,J7-J8,58,LimitedAccess,HemelHempstead,,J8-J7,44,HemelHempstead,LimitedAccess,
17-02-2023,Friday,15:00:00,J6A-J7,62,LimitedAccess,LimitedAccess,,J7-J6A,34,LimitedAccess,LimitedAccess,
17-02-2023,Friday,15:00:00,J6-J6A,65,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
17-02-2023,Friday,15:00:00,J5-J6,66,Watford,StAlbans,,J6-J5,67,StAlbans,Watford,
17-02-2023,Friday,15:00:00,J4-J5,68,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,63,Watford,LimitedAccess,
17-02-2023,Friday,15:00:00,J2-J4,66,LimitedAccess,LimitedAccess,,J4-J2,66,LimitedAccess,LimitedAccess,
17-02-2023,Friday,15:00:00,J1-J2,68,BrentCross,LimitedAccess,,J2-J1,56,LimitedAccess,BrentCross,
17-02-2023,Friday,19:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,68,A1(M)Interchange,Garforth/A1(M)Interchange,
17-02-2023,Friday,19:00:00,J46-J47,65,Leeds,Garforth/A1(M)Interchange,,J47-J46,63,Garforth/A1(M)Interchange,Leeds,
17-02-2023,Friday,19:00:00,J45-J46,67,LimitedAccess,Leeds,Unconfirmed Roadwork,J46-J45,65,Leeds,LimitedAccess,
17-02-2023,Friday,19:00:00,J43|44-J45,68,Leeds,LimitedAccess,,J45-J43|44,64,LimitedAccess,Leeds,
17-02-2023,Friday,19:00:00,J42-J43|44,60,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,48,Leeds,Manchester/Hull,Unconfirmed Roadwork
17-02-2023,Friday,19:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,64,Manchester/Hull,Wakefield,Unconfirmed Roadwork
17-02-2023,Friday,19:00:00,J40-J41,63,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,65,Wakefield,Dewsbury/Wakefield,Unconfirmed Roadwork
17-02-2023,Friday,19:00:00,J39-J40,65,Wakefield,Dewsbury/Wakefield,,J40-J39,65,Dewsbury/Wakefield,Wakefield,
17-02-2023,Friday,19:00:00,J38-J39,69,Huddersfield,Wakefield,,J39-J38,68,Wakefield,Huddersfield,
17-02-2023,Friday,19:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,66,Huddersfield,Barnsley,
17-02-2023,Friday,19:00:00,J36-J37,69,Barnsley,Barnsley,,J37-J36,65,Barnsley,Barnsley,
17-02-2023,Friday,19:00:00,J35A-J36,65,Chapeltown,Barnsley,,J36-J35A,63,Barnsley,Chapeltown,Unconfirmed Roadwork
17-02-2023,Friday,19:00:00,J35-J35A,63,Sheffield/Rotherham,Chapeltown,,J35A-J35,63,Chapeltown,Sheffield/Rotherham,Unconfirmed Roadwork
17-02-2023,Friday,19:00:00,J34-J35,62,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J35-J34,59,Sheffield/Rotherham,Sheffield/Rotherham,
17-02-2023,Friday,19:00:00,J33-J34,58,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,57,Sheffield/Rotherham,SheffieldAirport/Rotherham,
17-02-2023,Friday,19:00:00,J32-J33,60,Doncaster,SheffieldAirport/Rotherham,,J33-J32,62,SheffieldAirport/Rotherham,Doncaster,
17-02-2023,Friday,19:00:00,J31-J32,59,Sheffield,Doncaster,,J32-J31,62,Doncaster,Sheffield,
17-02-2023,Friday,19:00:00,J30-J31,59,Sheffield,Sheffield,,J31-J30,67,Sheffield,Sheffield,
17-02-2023,Friday,19:00:00,J29A-J30,66,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,65,Sheffield,Chesterfield(E)/Bolsover,
17-02-2023,Friday,19:00:00,J29-J29A,67,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,64,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
17-02-2023,Friday,19:00:00,J28-J29,67,Mansfield,Chesterfield/Mansfield,,J29-J28,66,Chesterfield/Mansfield,Mansfield,
17-02-2023,Friday,19:00:00,J27-J28,64,Mansfield,Mansfield,,J28-J27,67,Mansfield,Mansfield,
17-02-2023,Friday,19:00:00,J26-J27,69,Nottingham,Mansfield,,J27-J26,67,Mansfield,Nottingham,
17-02-2023,Friday,19:00:00,J25-J26,67,Nottingham/Derby,Nottingham,,J26-J25,69,Nottingham,Nottingham/Derby,
17-02-2023,Friday,19:00:00,J24A-J25,65,Derby,Nottingham/Derby,,J25-J24A,68,Nottingham/Derby,Derby,
17-02-2023,Friday,19:00:00,J24-J24A,66,Derby,Derby,,J24A-J24,67,Derby,Derby,
17-02-2023,Friday,19:00:00,J23A-J24,66,Nottingham/EastMidsAirport,Derby,,J24-J23A,67,Derby,Nottingham/EastMidsAirport,
17-02-2023,Friday,19:00:00,J23-J23A,65,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,67,Nottingham/EastMidsAirport,Loughborough,
17-02-2023,Friday,19:00:00,J22-J23,69,Coalville/Leicester,Loughborough,,J23-J22,67,Loughborough,Coalville/Leicester,
17-02-2023,Friday,19:00:00,J21A-J22,69,Leicester,Coalville/Leicester,,J22-J21A,70,Coalville/Leicester,Leicester,
17-02-2023,Friday,19:00:00,J21-J21A,58,Leicester,Leicester,,J21A-J21,62,Leicester,Leicester,
17-02-2023,Friday,19:00:00,J20-J21,66,Lutterworth/Rugby,Leicester,,J21-J20,67,Leicester,Lutterworth/Rugby,
17-02-2023,Friday,19:00:00,J19-J20,67,Birmingham,Lutterworth/Rugby,,J20-J19,69,Lutterworth/Rugby,Birmingham,
17-02-2023,Friday,19:00:00,J18-J19,65,Rugby,Birmingham,,J19-J18,68,Birmingham,Rugby,
17-02-2023,Friday,19:00:00,J17-J18,66,Coventry,Rugby,,J18-J17,62,Rugby,Coventry,
17-02-2023,Friday,19:00:00,J16-J17,61,Northampton,Coventry,Unconfirmed Roadwork,J17-J16,62,Coventry,Northampton,
17-02-2023,Friday,19:00:00,J15A-J16,57,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,56,Northampton,Northampton,
17-02-2023,Friday,19:00:00,J15-J15A,59,Northampton,Northampton,,J15A-J15,56,Northampton,Northampton,
17-02-2023,Friday,19:00:00,J14-J15,63,MiltonKeynes,Northampton,,J15-J14,60,Northampton,MiltonKeynes,
17-02-2023,Friday,19:00:00,J13-J14,62,MiltonKeynes,MiltonKeynes,,J14-J13,61,MiltonKeynes,MiltonKeynes,
17-02-2023,Friday,19:00:00,J12-J13,52,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,55,MiltonKeynes,Flitwick,Unconfirmed Roadwork
17-02-2023,Friday,19:00:00,J11A-J12,56,Dunstable,Flitwick,,J12-J11A,45,Flitwick,Dunstable,
17-02-2023,Friday,19:00:00,J11-J11A,56,Luton,Dunstable,,J11A-J11,23,Dunstable,Luton,
17-02-2023,Friday,19:00:00,J10-J11,55,LutonAirport,Luton,,J11-J10,43,Luton,LutonAirport,
17-02-2023,Friday,19:00:00,J9-J10,24,Dunstable,LutonAirport,Incident,J10-J9,53,LutonAirport,Dunstable,
17-02-2023,Friday,19:00:00,J8-J9,47,HemelHempstead,Dunstable,,J9-J8,55,Dunstable,HemelHempstead,
17-02-2023,Friday,19:00:00,J7-J8,55,LimitedAccess,HemelHempstead,,J8-J7,60,HemelHempstead,LimitedAccess,
17-02-2023,Friday,19:00:00,J6A-J7,56,LimitedAccess,LimitedAccess,,J7-J6A,55,LimitedAccess,LimitedAccess,
17-02-2023,Friday,19:00:00,J6-J6A,53,StAlbans,LimitedAccess,,J6A-J6,65,LimitedAccess,StAlbans,
17-02-2023,Friday,19:00:00,J5-J6,61,Watford,StAlbans,,J6-J5,63,StAlbans,Watford,
17-02-2023,Friday,19:00:00,J4-J5,59,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,64,Watford,LimitedAccess,
17-02-2023,Friday,19:00:00,J2-J4,62,LimitedAccess,LimitedAccess,,J4-J2,68,LimitedAccess,LimitedAccess,
17-02-2023,Friday,19:00:00,J1-J2,63,BrentCross,LimitedAccess,,J2-J1,50,LimitedAccess,BrentCross,
18-02-2023,Saturday,10:00:00,J47-J48,61,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,68,A1(M)Interchange,Garforth/A1(M)Interchange,
18-02-2023,Saturday,10:00:00,J46-J47,70,Leeds,Garforth/A1(M)Interchange,,J47-J46,70,Garforth/A1(M)Interchange,Leeds,
18-02-2023,Saturday,10:00:00,J45-J46,69,LimitedAccess,Leeds,,J46-J45,70,Leeds,LimitedAccess,
18-02-2023,Saturday,10:00:00,J43|44-J45,70,Leeds,LimitedAccess,,J45-J43|44,70,LimitedAccess,Leeds,
18-02-2023,Saturday,10:00:00,J42-J43|44,60,Manchester/Hull,Leeds,Unconfirmed Roadwork,J43|44-J42,50,Leeds,Manchester/Hull,Unconfirmed Roadwork
18-02-2023,Saturday,10:00:00,J41-J42,51,Wakefield,Manchester/Hull,Unconfirmed Roadwork,J42-J41,61,Manchester/Hull,Wakefield,Unconfirmed Roadwork
18-02-2023,Saturday,10:00:00,J40-J41,70,Dewsbury/Wakefield,Wakefield,Unconfirmed Roadwork,J41-J40,65,Wakefield,Dewsbury/Wakefield,Unconfirmed Roadwork
18-02-2023,Saturday,10:00:00,J39-J40,70,Wakefield,Dewsbury/Wakefield,,J40-J39,66,Dewsbury/Wakefield,Wakefield,
18-02-2023,Saturday,10:00:00,J38-J39,70,Huddersfield,Wakefield,,J39-J38,69,Wakefield,Huddersfield,
18-02-2023,Saturday,10:00:00,J37-J38,70,Barnsley,Huddersfield,,J38-J37,70,Huddersfield,Barnsley,
18-02-2023,Saturday,10:00:00,J36-J37,70,Barnsley,Barnsley,,J37-J36,70,Barnsley,Barnsley,
18-02-2023,Saturday,10:00:00,J35A-J36,69,Chapeltown,Barnsley,,J36-J35A,70,Barnsley,Chapeltown,Unconfirmed Roadwork
18-02-2023,Saturday,10:00:00,J35-J35A,64,Sheffield/Rotherham,Chapeltown,,J35A-J35,69,Chapeltown,Sheffield/Rotherham,Unconfirmed Roadwork
18-02-2023,Saturday,10:00:00,J34-J35,66,Sheffield/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J35-J34,65,Sheffield/Rotherham,Sheffield/Rotherham,
18-02-2023,Saturday,10:00:00,J33-J34,60,SheffieldAirport/Rotherham,Sheffield/Rotherham,Unconfirmed Roadwork,J34-J33,61,Sheffield/Rotherham,SheffieldAirport/Rotherham,
18-02-2023,Saturday,10:00:00,J32-J33,62,Doncaster,SheffieldAirport/Rotherham,,J33-J32,64,SheffieldAirport/Rotherham,Doncaster,
18-02-2023,Saturday,10:00:00,J31-J32,65,Sheffield,Doncaster,,J32-J31,67,Doncaster,Sheffield,
18-02-2023,Saturday,10:00:00,J30-J31,69,Sheffield,Sheffield,,J31-J30,69,Sheffield,Sheffield,
18-02-2023,Saturday,10:00:00,J29A-J30,69,Chesterfield(E)/Bolsover,Sheffield,,J30-J29A,70,Sheffield,Chesterfield(E)/Bolsover,
18-02-2023,Saturday,10:00:00,J29-J29A,70,Chesterfield/Mansfield,Chesterfield(E)/Bolsover,,J29A-J29,70,Chesterfield(E)/Bolsover,Chesterfield/Mansfield,
18-02-2023,Saturday,10:00:00,J28-J29,70,Mansfield,Chesterfield/Mansfield,,J29-J28,70,Chesterfield/Mansfield,Mansfield,
18-02-2023,Saturday,10:00:00,J27-J28,69,Mansfield,Mansfield,,J28-J27,70,Mansfield,Mansfield,
18-02-2023,Saturday,10:00:00,J26-J27,70,Nottingham,Mansfield,,J27-J26,68,Mansfield,Nottingham,
18-02-2023,Saturday,10:00:00,J25-J26,70,Nottingham/Derby,Nottingham,,J26-J25,67,Nottingham,Nottingham/Derby,
18-02-2023,Saturday,10:00:00,J24A-J25,70,Derby,Nottingham/Derby,,J25-J24A,68,Nottingham/Derby,Derby,
18-02-2023,Saturday,10:00:00,J24-J24A,70,Derby,Derby,,J24A-J24,70,Derby,Derby,
18-02-2023,Saturday,10:00:00,J23A-J24,69,Nottingham/EastMidsAirport,Derby,,J24-J23A,66,Derby,Nottingham/EastMidsAirport,
18-02-2023,Saturday,10:00:00,J23-J23A,70,Loughborough,Nottingham/EastMidsAirport,,J23A-J23,70,Nottingham/EastMidsAirport,Loughborough,
18-02-2023,Saturday,10:00:00,J22-J23,70,Coalville/Leicester,Loughborough,,J23-J22,69,Loughborough,Coalville/Leicester,
18-02-2023,Saturday,10:00:00,J21A-J22,70,Leicester,Coalville/Leicester,,J22-J21A,69,Coalville/Leicester,Leicester,
18-02-2023,Saturday,10:00:00,J21-J21A,61,Leicester,Leicester,,J21A-J21,68,Leicester,Leicester,
18-02-2023,Saturday,10:00:00,J20-J21,70,Lutterworth/Rugby,Leicester,,J21-J20,70,Leicester,Lutterworth/Rugby,
18-02-2023,Saturday,10:00:00,J19-J20,70,Birmingham,Lutterworth/Rugby,,J20-J19,70,Lutterworth/Rugby,Birmingham,
18-02-2023,Saturday,10:00:00,J18-J19,67,Rugby,Birmingham,,J19-J18,70,Birmingham,Rugby,
18-02-2023,Saturday,10:00:00,J17-J18,70,Coventry,Rugby,,J18-J17,70,Rugby,Coventry,
18-02-2023,Saturday,10:00:00,J16-J17,70,Northampton,Coventry,,J17-J16,70,Coventry,Northampton,
18-02-2023,Saturday,10:00:00,J15A-J16,59,Northampton,Northampton,Unconfirmed Roadwork,J16-J15A,58,Northampton,Northampton,
18-02-2023,Saturday,10:00:00,J15-J15A,59,Northampton,Northampton,,J15A-J15,57,Northampton,Northampton,
18-02-2023,Saturday,10:00:00,J14-J15,66,MiltonKeynes,Northampton,Unconfirmed Roadwork,J15-J14,68,Northampton,MiltonKeynes,
18-02-2023,Saturday,10:00:00,J13-J14,69,MiltonKeynes,MiltonKeynes,Unconfirmed Roadwork,J14-J13,64,MiltonKeynes,MiltonKeynes,
18-02-2023,Saturday,10:00:00,J12-J13,60,Flitwick,MiltonKeynes,Unconfirmed Roadwork,J13-J12,64,MiltonKeynes,Flitwick,Unconfirmed Roadwork
18-02-2023,Saturday,10:00:00,J11A-J12,65,Dunstable,Flitwick,,J12-J11A,63,Flitwick,Dunstable,
18-02-2023,Saturday,10:00:00,J11-J11A,59,Luton,Dunstable,,J11A-J11,57,Dunstable,Luton,
18-02-2023,Saturday,10:00:00,J10-J11,57,LutonAirport,Luton,,J11-J10,58,Luton,LutonAirport,
18-02-2023,Saturday,10:00:00,J9-J10,68,Dunstable,LutonAirport,,J10-J9,67,LutonAirport,Dunstable,
18-02-2023,Saturday,10:00:00,J8-J9,66,HemelHempstead,Dunstable,,J9-J8,63,Dunstable,HemelHempstead,
18-02-2023,Saturday,10:00:00,J7-J8,59,LimitedAccess,HemelHempstead,,J8-J7,59,HemelHempstead,LimitedAccess,
18-02-2023,Saturday,10:00:00,J6A-J7,63,LimitedAccess,LimitedAccess,,J7-J6A,62,LimitedAccess,LimitedAccess,
18-02-2023,Saturday,10:00:00,J6-J6A,63,StAlbans,LimitedAccess,,J6A-J6,70,LimitedAccess,StAlbans,
18-02-2023,Saturday,10:00:00,J5-J6,68,Watford,StAlbans,,J6-J5,69,StAlbans,Watford,
18-02-2023,Saturday,10:00:00,J4-J5,68,LimitedAccess,Watford,Unconfirmed Roadwork,J5-J4,66,Watford,LimitedAccess,
18-02-2023,Saturday,10:00:00,J2-J4,68,LimitedAccess,LimitedAccess,,J4-J2,66,LimitedAccess,LimitedAccess,
18-02-2023,Saturday,10:00:00,J1-J2,69,BrentCross,LimitedAccess,,J2-J1,57,LimitedAccess,BrentCross,
18-02-2023,Saturday,15:00:00,J47-J48,70,Garforth/A1(M)Interchange,A1(M)Interchange,,J48-J47,70,A1(M)Interchange,Garforth/A1(M)Interchange,
